user_id,book_id,rating
207461,18696,5
441045,4477,3
365295,536,4
282974,13552,4
179001,7051,2
319281,14824,5
12089,684,5
306946,6865,4
436371,898,4
441064,1241,4
303981,14917,5
151076,7511,5
234132,12177,2
88094,1391,3
295615,138,2
394321,443,5
114132,1494,5
242660,8462,5
436371,7491,4
287753,1604,3
305400,18264,5
172707,22567,2
178687,7249,4
291477,14960,4
146641,677,4
298139,13552,5
217958,6914,5
56219,66,2
365493,1234,5
295615,1571,5
207461,19298,5
56418,410,4
86412,7005,3
111439,255,4
113118,1594,4
405396,1546,4
201541,1545,5
367252,996,5
393529,6085,4
134900,1242,5
436629,1188,5
164235,7461,5
13746,6522,5
969,1313,5
405599,7390,4
91317,6452,4
396590,7510,5
62233,7968,4
424003,7972,4
39926,7955,5
285512,6970,4
52003,677,4
345225,613,5
305998,7993,3
3177,706,4
405261,461,5
217107,14871,4
64802,1678,5
313640,7237,5
43665,1592,5
251293,7461,3
415239,1504,3
112726,536,4
328472,737,5
144201,23801,4
78493,6398,3
441875,671,3
36834,1264,5
251950,999,3
436313,7993,4
122946,1471,5
275631,7955,4
349857,1271,5
30503,7284,2
286783,6194,1
365109,6970,2
58198,1604,4
270222,297,5
257666,7517,4
221129,7249,4
117608,325,3
81981,1504,5
121502,7936,2
391052,1402,5
59201,7107,3
36474,21711,5
152510,545,3
19026,941,3
38527,6008,5
274723,8101,5
282974,19535,3
406798,7005,4
162129,1592,4
3310,613,5
174290,407,5
115862,1526,3
129877,1123,1
257252,1604,5
295731,1602,5
145486,26362,5
158679,138,0
78078,7955,5
96010,7467,2
85704,7491,1
393908,14576,3
41250,1007,5
240146,7010,4
279257,613,4
365109,1203,3
268376,14566,4
158679,7464,5
186408,1387,4
436991,7010,3
194884,6915,3
301400,1273,4
56870,370,3
163006,126,5
433475,25092,3
154519,524,5
19158,772,4
169350,609,5
161882,13190,5
117839,997,3
111436,2824,5
202003,21452,5
290812,1714,2
433459,7000,3
174262,1626,3
46424,105,1
85872,1387,3
89967,14841,5
242415,837,4
424648,7467,4
295604,16247,4
81181,1000,1
199934,1563,4
41880,1233,2
239540,197,3
160553,5238,4
258141,7010,3
164918,1525,1
205572,609,5
40701,3639,4
436991,7517,4
401699,7503,5
261211,2403,5
4043,6085,4
286876,6421,5
52887,12967,3
325073,7006,3
422887,1283,1
45358,7476,3
86412,9853,4
144376,2327,5
240275,943,5
279733,1628,4
321887,7161,4
235576,297,1
91633,6174,4
414904,1010,4
393563,13563,3
292782,5465,5
46497,1013,3
56532,7200,3
156509,968,5
123453,6350,3
232692,6915,4
437914,13312,5
80703,7517,5
969,138,4
373368,1347,4
242121,5166,5
431775,7197,3
350775,7212,4
391475,7476,5
160553,7460,4
181151,255,4
393055,1211,4
373463,1571,1
147123,10232,5
369158,613,5
345645,8120,0
101040,938,5
7289,2867,4
353686,7476,5
414260,637,4
371564,5712,4
151177,1537,3
81482,19535,3
48510,1200,3
160794,12894,1
378128,6683,5
52887,1555,4
244989,1678,5
292031,1555,3
426269,5239,3
213904,21711,4
422097,438,5
250204,8612,4
42675,7006,4
51798,150,5
255803,12923,4
336265,7503,5
272976,16043,4
160855,1457,5
50896,5803,5
106143,1473,4
379935,19590,3
397911,12972,0
245577,5239,4
347969,4988,3
72762,1543,4
402650,6186,2
437101,1226,5
328875,13366,2
133806,1526,1
359858,80,5
306651,6865,5
104231,13353,5
143956,670,4
336024,21711,5
104073,26362,4
291829,18650,3
338237,1326,2
227386,19535,3
316403,7517,5
39629,1408,5
101040,14795,4
302491,14648,4
40672,19431,5
305400,16280,2
303981,2403,5
266680,19531,4
404509,407,5
58198,1435,3
114782,619,4
36958,536,5
393914,1117,5
65954,12744,4
73268,1347,2
386340,547,5
321887,1471,4
186161,8154,4
77836,407,2
202771,7490,5
85401,1574,4
239416,14599,3
34320,995,4
349247,236,4
336157,297,4
158742,13547,2
104196,13366,4
420896,8001,4
27371,18696,5
369471,995,2
354498,2295,5
43757,5584,4
189244,1366,4
146603,1386,4
80989,1613,3
321697,6917,5
2674,6691,2
198144,7476,4
19403,6338,5
377986,5235,4
331082,16517,4
304863,7351,4
352754,6228,4
177055,427,3
56870,968,4
117966,1458,4
191011,12851,5
19158,438,5
379018,941,4
151907,8101,5
20943,1088,3
298707,1358,4
135246,12851,5
51285,524,5
33869,14804,4
126830,2327,4
225054,6989,4
68139,7457,5
239243,1601,5
358902,12966,3
153928,23815,5
72893,14566,5
9478,1368,5
431329,19298,5
88757,14568,3
83875,10298,4
339757,939,3
54369,7010,4
104073,1614,2
340012,15090,3
48282,10232,0
406471,5238,5
126970,4767,4
98985,307,4
299110,1602,5
224121,446,4
233325,1007,5
102179,10298,5
30779,7461,5
382112,1471,1
1594,197,1
151907,1188,2
420568,1458,5
297458,17543,3
116307,1494,4
179464,1320,4
134216,7005,5
299735,941,5
70917,7000,5
164664,197,3
184124,7517,3
141730,1226,4
49117,1611,3
431018,1511,4
324445,5422,5
336954,12894,4
422875,14648,4
58198,14960,5
26752,7502,4
225054,12982,4
361277,19590,4
110302,1072,4
99975,18606,3
179718,14804,4
80522,1010,4
94766,26362,5
43230,18724,4
403663,578,3
307097,19456,4
355184,1188,4
394563,8801,4
798,786,4
336494,14872,3
90552,1079,1
65670,6917,2
87107,1471,4
115584,706,5
2674,7048,3
259468,7010,4
200262,19492,4
436904,1602,3
49596,7993,3
298139,772,5
410944,1572,2
327416,7008,4
298043,7284,4
79267,943,5
35757,417,3
406010,5235,4
214255,1554,5
42454,10297,3
24152,2512,0
179001,255,5
325813,5712,5
259390,21401,4
361584,6338,5
43104,21809,2
90143,737,4
56579,1203,4
437101,7284,2
182365,7008,4
91127,1605,3
380479,1280,3
120020,13098,4
73785,19298,3
151336,1611,4
218030,837,5
69055,1448,5
406406,7955,5
210406,692,4
130104,13099,2
224121,12962,5
42771,3639,5
406043,6865,5
336445,6410,5
59181,995,3
10479,12177,5
202003,10298,4
388475,7464,0
69987,1578,0
84798,941,5
128863,6482,3
405396,7968,5
435320,150,3
248453,13353,4
69091,1601,4
119502,7161,4
261568,1226,5
128376,6700,4
86412,996,5
401699,6183,5
85922,307,5
167255,7491,3
256254,1502,4
210406,1386,5
64759,7972,4
148761,1188,1
2168,545,4
261211,8001,3
240298,14568,0
33800,7432,5
299855,307,4
104712,1387,5
313640,6971,3
14717,7221,4
408970,7466,4
6584,1233,5
210406,3652,5
228489,7237,4
295731,1448,4
46424,1408,5
308378,6206,4
110693,858,5
178229,1368,5
38165,1097,3
92737,1554,5
432864,2512,5
81981,7502,3
439253,6791,3
409638,12962,3
22127,545,2
336494,7503,4
59044,7008,5
207453,6084,5
9467,7511,5
347021,1597,5
302793,7499,1
327608,19473,3
401441,6228,3
434724,197,2
161189,10232,4
101262,1097,2
436672,19489,4
86446,1272,4
391396,13552,5
36157,6482,4
315266,7968,2
253577,6194,2
77705,21080,4
324666,4767,4
313640,1673,5
133636,427,4
61013,943,5
344181,7476,4
101538,1526,3
102983,2787,0
380861,7452,5
179001,1574,4
262775,7195,3
188798,6801,3
430258,6969,3
114229,999,4
238633,1387,4
281219,1212,3
92094,7998,4
303111,126,3
126982,671,3
188203,1627,5
309,1016,4
15705,1312,5
165354,7503,4
143069,182,4
56870,995,2
66840,4768,2
404828,18650,4
235576,5166,4
161125,11078,5
267485,7000,3
47729,1370,5
113339,4768,4
296491,19431,5
73758,12177,5
39816,297,4
296252,4767,5
75904,14917,3
36474,3603,4
340944,1603,5
18385,236,4
442199,182,5
391375,1473,5
202495,14917,4
34867,7491,4
6584,1358,4
218030,1283,5
47221,8425,5
406798,7502,3
250204,26173,5
126982,18264,4
201819,7170,3
64759,430,5
64802,6451,5
61983,1678,4
328472,1525,5
115570,1616,4
102212,995,3
46387,6868,5
414904,8042,3
141144,1435,4
284099,7475,5
114782,790,3
101262,1572,5
296477,14576,4
46387,7492,5
362371,2403,4
316210,430,4
379186,6452,2
102310,1458,4
338774,692,5
298723,1473,5
410594,993,1
292291,1473,5
305400,12923,5
160845,7057,5
59201,5235,3
969,19996,4
407328,5770,4
84798,6360,3
116307,613,4
81300,1511,3
115570,427,4
404828,4768,5
239214,7510,2
70316,1473,5
1594,8673,5
362371,1233,3
40672,8000,5
138867,17543,3
313171,23815,4
45753,1386,4
224560,1391,3
6584,14576,4
35589,1465,1
410290,536,4
289878,7047,5
75725,51,5
18183,6194,4
407901,13295,4
287795,1602,5
162821,6865,5
101208,12967,4
192225,1604,4
123810,1601,3
70760,1611,1
251737,613,3
34388,14917,4
142,6230,4
214824,1555,5
292291,18647,4
84831,1366,2
102844,1590,2
196510,301,3
74667,5803,5
428972,5712,2
387855,297,4
160830,8120,5
434212,7994,4
160553,51,5
351198,105,5
125858,150,5
420117,768,3
82531,1002,5
126657,1016,0
158956,944,4
20327,13228,4
286622,5467,5
8605,2805,4
313640,7173,5
374176,21452,4
7289,18724,3
96508,14671,3
91664,8001,5
435744,2327,5
317452,2295,4
410586,1603,4
104349,536,5
365109,1450,3
295922,17480,3
91029,1521,5
44610,1543,4
30450,1117,1
269492,1402,4
175233,7135,5
258486,6791,4
27371,301,4
213399,1457,5
396590,8001,2
275258,1614,4
351198,12851,3
393908,1233,4
21419,1525,4
34069,968,4
435212,10298,4
386711,995,4
184124,6085,5
267485,1370,4
10030,18264,5
67275,944,4
426916,1543,3
434386,993,3
174368,524,4
155641,6127,4
319162,14671,4
26093,26420,3
142150,4731,4
176871,1000,4
292119,1603,0
116002,8081,4
425441,1626,3
251950,7465,4
174948,26173,4
138955,1218,4
353803,332,4
407447,1554,4
256007,7000,5
277107,4477,2
179001,14576,3
410586,2805,4
391328,5466,4
292291,1283,2
316542,19996,5
328428,7237,4
292031,13547,2
262139,1386,4
434849,1430,5
133160,586,4
16286,1511,3
351473,8154,4
255271,1458,3
435302,7050,4
138520,609,2
438122,8001,3
145625,1494,3
133636,12517,5
60325,407,5
379668,7998,2
160160,6421,5
367840,430,5
113630,18288,2
373371,5456,5
155648,547,3
151907,1537,4
164664,1471,4
117913,6398,4
75844,1007,5
261866,443,2
135263,21452,3
256961,938,5
34298,5803,5
55554,1524,2
256007,1553,4
350323,6691,4
303752,6865,4
389580,4767,5
414769,1543,2
319961,7461,1
251293,18131,5
51152,12851,4
95987,6969,5
175686,9853,4
245925,7503,4
273281,5239,3
376764,6186,5
258584,7212,5
423867,26420,3
314593,1526,4
251737,1016,3
353686,2295,3
90552,7341,3
130623,12966,3
188877,6803,4
134900,1408,5
58402,536,4
325813,7460,3
390811,21401,5
223382,6085,4
104231,19456,2
8358,138,5
166718,6360,5
299735,1387,5
191613,1283,5
188877,6522,4
291659,8425,4
49734,12110,5
336494,8001,4
119344,19996,4
261211,5238,4
112919,1370,0
229408,6361,4
343422,1542,5
128597,1599,5
325813,6865,5
369471,13350,4
240779,1508,5
194056,7000,5
228311,10232,2
49117,21926,4
126730,998,2
262494,14599,4
132194,3603,3
384554,772,4
379186,6969,1
42454,8450,4
433475,18131,4
65670,1604,3
16021,1596,5
428802,6989,5
40672,12110,5
206897,938,5
42454,536,4
227552,7208,4
328807,4768,4
96010,26173,5
295401,5712,3
68310,1555,5
286876,10298,4
402937,578,1
283698,15090,3
27475,7000,3
253680,5238,4
122015,2867,4
324666,417,3
128258,7051,4
178549,4767,4
414061,7461,5
181151,1347,4
398659,1007,4
1594,23815,4
354927,7047,4
188877,6969,4
156509,943,5
162218,438,1
118418,7057,2
118446,3304,4
87107,1004,5
440291,837,2
250638,1604,5
303111,7351,4
337852,1545,4
429031,2805,1
41357,1368,4
239416,7469,4
54101,6989,4
218771,14824,5
58205,325,3
244249,941,5
204799,8101,5
219492,5803,5
419908,7457,5
292291,6982,3
229879,1430,4
114782,1211,5
162423,7517,3
301501,21926,4
343384,13213,4
202036,706,3
161143,1525,3
172707,1123,3
250334,7249,3
11971,9757,5
327787,999,4
223289,14872,4
112346,1002,5
32704,1578,4
430898,8000,5
178814,1448,5
394262,6803,5
390560,1003,5
303752,1200,4
326590,7198,4
159900,1786,5
432864,12744,5
122887,7457,4
78078,7452,4
401270,1272,0
342023,5467,5
118047,1013,3
252903,5712,5
404360,1508,4
191736,66,1
15537,8801,4
72484,297,5
223193,5236,4
272266,1602,4
196903,995,3
82124,7212,3
155218,197,5
234220,1597,5
84450,4766,4
14844,1473,5
27171,1543,4
79267,5235,4
145673,7491,4
353803,790,1
9280,1020,5
85264,7161,4
161299,943,5
216720,12923,2
207296,12851,3
294927,8001,4
196953,9757,5
5761,13563,4
374338,7000,4
110693,13366,4
303992,7051,5
8250,197,3
233325,1423,5
299786,8462,5
104073,1004,3
187670,6914,5
216722,7048,4
392330,412,4
34388,1621,1
152510,14795,4
12089,1000,5
47983,7503,5
217133,5238,4
92283,1596,4
33019,1673,5
218269,536,5
303992,10298,5
359577,7436,3
303617,7249,4
222673,12877,3
408970,14841,3
130104,8043,4
185291,1605,2
76061,536,5
324445,6805,4
344297,768,3
433430,1628,0
129709,21080,5
83902,737,4
303981,8001,4
201767,325,3
21419,19456,5
188981,1339,5
250204,7071,4
65670,5584,4
72071,18647,5
969,1072,1
59201,14917,3
222084,12851,4
133800,7517,3
272879,8001,5
106392,14960,5
101853,197,4
181392,1546,5
235194,3640,4
391751,15450,2
73785,7390,4
235576,443,5
81482,13353,5
336157,7010,5
146603,14871,5
250434,10298,3
229851,1574,4
56219,14831,4
204799,7057,3
353020,1079,5
181945,105,3
140121,1312,5
135246,176,3
240577,7491,5
232383,6461,5
298043,19431,3
409636,182,3
149664,6216,4
235576,1602,3
38059,7220,3
338237,7220,4
153895,8001,3
250706,1271,3
327601,7212,5
67535,1435,3
343384,684,3
86412,7476,4
80703,446,4
407572,6477,5
382541,66,4
39629,1546,4
298139,21926,5
194056,772,5
430898,1226,5
412463,1604,4
440090,1402,5
13618,5236,5
253887,6227,5
207036,692,1
342425,7461,5
182280,3603,4
404828,7490,3
128177,853,5
346721,14586,5
384333,461,4
218700,545,3
349880,197,4
69833,16280,5
113293,12525,5
98985,14566,3
160711,1347,1
140690,6974,3
215561,18131,3
28524,6144,3
194591,1386,2
406936,6451,4
318270,13541,5
223382,18696,2
322705,5436,4
137923,7465,4
314613,5436,5
158956,968,4
401441,6205,3
350775,13353,4
19158,6716,4
41250,1020,5
370614,7010,3
162423,14566,0
426273,7490,5
431329,999,5
261568,12894,5
433459,13563,5
406346,6410,4
184108,6914,2
324666,5467,5
328875,446,5
306355,12681,4
348820,1020,3
53511,14794,5
224265,6452,3
33162,7936,4
438756,1621,3
6543,2824,4
224839,1508,3
116307,1368,4
118215,8801,2
6584,26420,4
380479,18744,4
317501,11078,5
73640,14824,5
259607,1387,5
433475,821,5
114097,12851,4
438165,737,4
164664,8381,4
264607,12877,4
242121,12487,4
327787,1602,4
425445,1386,4
399323,1402,5
229212,7499,5
259696,18264,4
84450,6865,4
113118,790,5
90631,1611,4
276405,6982,2
51798,7000,4
176871,1528,5
167403,1555,4
152555,7503,4
124062,1226,1
181289,12487,1
87687,3603,4
20426,944,3
416340,5466,5
52003,1614,4
347021,255,4
359577,301,4
299110,7212,5
158679,23815,5
71655,1504,4
256418,6989,5
433503,1603,2
8633,26173,4
211307,1387,5
114610,1326,4
414904,17543,3
19948,10297,3
279257,7197,5
111479,8001,5
137973,18744,4
36074,12982,3
301400,995,4
15065,1473,5
211509,7237,4
243958,370,4
20225,7348,4
305185,8001,5
386579,1020,5
70421,1002,5
383015,8000,4
404509,14804,4
90860,6803,5
341830,3304,1
344297,8154,3
354145,536,5
56363,8154,3
315827,4477,4
102588,197,4
65608,6970,4
214255,8101,5
146603,1508,4
412874,7993,3
396990,17480,4
401656,14671,2
258726,943,5
202003,1594,5
96508,8425,5
194356,7071,4
369144,684,4
194056,6360,5
350881,13099,5
114234,1408,3
324445,5712,5
183426,7469,5
396591,1313,4
90058,13295,4
373368,13228,3
377179,6802,5
287753,1572,5
112117,6338,5
127227,996,5
9280,1320,2
148550,7000,5
274723,6421,4
411610,12851,5
267577,14871,5
388475,1545,5
290431,739,4
194356,15090,5
115584,7469,2
76703,1079,3
441259,197,4
152246,13563,3
27560,1408,4
145673,8450,1
284099,3974,3
55731,1465,4
349247,5422,5
175056,8001,4
316889,1628,5
92094,7490,2
69833,19503,4
434212,1423,5
199939,16524,4
106657,13429,1
36834,1079,5
347342,1117,3
69842,5712,4
82066,301,3
288840,1604,5
9478,7499,4
299399,9757,4
3102,1013,4
166263,924,5
53458,7499,1
93228,943,5
234513,6914,4
351697,2403,5
146146,1211,5
111436,14831,5
236339,407,5
433372,968,5
174823,7348,2
86888,7051,3
159461,7469,4
404775,6008,5
440535,10298,4
170784,14871,5
1894,6421,3
38958,7049,3
234132,1555,4
216641,1572,5
63914,1578,3
200454,7518,0
425117,6350,2
292291,8154,4
438614,1627,4
322127,1387,4
230048,1450,4
34197,1496,4
295256,706,4
212633,13552,4
361926,637,5
171397,5456,5
186075,6522,3
413460,7457,1
212608,7071,4
269703,1604,5
326104,370,4
306540,1386,3
406471,2867,4
218339,43,4
343361,7490,4
112683,15450,3
348531,1473,5
62386,536,3
257666,1613,1
151563,1210,4
433372,14841,2
433459,924,5
408970,7436,4
182483,6421,2
330882,13099,3
303895,19484,5
248842,7517,0
270775,8001,4
130498,1601,4
351473,1386,4
42843,1592,4
229408,7785,4
156990,1621,5
39271,6522,4
433738,12877,4
179404,16517,5
112919,1601,0
231384,6452,5
127187,1005,4
352180,1504,4
16094,637,5
59201,6969,4
193397,1604,3
419908,12923,4
285375,1554,5
291659,7239,5
1894,6174,3
149664,1537,4
367890,1012,4
145486,2787,5
356665,7198,5
33869,14841,4
154519,7099,2
356665,7351,5
153496,1602,3
318587,13541,5
433018,7503,4
73840,5803,4
225781,858,3
148103,412,2
350385,1020,4
383839,1352,4
426273,1526,1
288620,6206,4
212322,10232,5
134390,19559,4
390811,6915,4
33458,6836,5
368438,12966,5
401441,12923,3
163906,1003,5
1894,7048,2
142206,13353,4
160794,13541,4
388920,1070,5
181914,21164,3
96172,1280,3
13471,6805,0
112127,2617,4
30779,19519,3
415239,18647,3
42880,5803,5
431004,12517,4
230134,1494,4
25597,301,4
9280,1007,5
361277,12487,2
368306,7469,4
240298,446,3
46945,6989,4
202036,1673,3
261568,1339,5
359858,5422,3
88094,16247,3
299608,1188,2
34388,4990,5
29072,14831,2
179464,1588,3
260873,8154,4
125858,6865,5
64827,943,4
56947,637,3
173029,5239,3
406346,2513,5
407746,1588,1
299892,1408,4
175091,2513,5
188203,13429,4
357472,1601,3
237548,1473,5
324666,10296,3
72071,4990,5
367252,7457,5
426169,1496,4
71411,7461,5
75904,4477,4
362392,943,5
149724,6144,4
434386,7071,4
103842,19431,5
81482,19445,0
374186,5235,5
318192,2402,5
169929,412,5
406471,21452,4
25874,1009,4
780,1525,2
406643,613,5
389318,19492,4
129991,3603,2
295102,21452,5
3310,307,4
69987,1435,5
347969,80,4
262327,862,3
286283,6183,5
233748,51,5
227552,1012,5
15873,8120,3
161125,9757,5
59201,14824,4
53458,5236,3
304051,7465,3
359220,7475,5
261813,6700,4
193954,7473,4
158277,7099,2
373991,1012,5
244249,968,5
295401,6084,2
253680,7461,4
374966,5465,3
257666,18131,4
133160,536,4
248121,7473,4
55778,14795,5
191613,6683,5
67455,412,4
346517,6801,4
103676,6206,4
88757,1613,3
49117,1526,2
83994,13295,5
40672,1210,4
74379,1004,5
403173,14960,4
349944,598,5
160711,7237,4
45185,1603,3
6805,18696,2
50398,8673,0
87837,6008,5
162949,1504,5
128258,4766,3
417137,739,4
169587,1614,1
270775,4768,3
218030,939,5
344755,7474,4
386711,7476,5
1594,1521,4
275194,7008,3
238633,8042,4
290812,536,5
178549,6989,5
83875,13295,4
426273,3304,4
85557,21401,4
179404,7057,5
422847,236,4
72138,670,2
142,6971,4
224641,999,5
126657,21401,5
16600,1386,5
104231,18264,5
346517,7200,4
218269,1004,3
426916,7161,5
14922,1543,4
306281,10296,4
266251,4767,2
163306,837,5
162949,19532,4
188285,1786,4
437914,536,5
35589,18131,1
9478,6803,5
99975,18634,4
330232,7048,5
81948,786,3
266906,7461,4
345773,5166,3
33458,6522,4
52978,1010,4
207036,1347,3
303062,197,3
166932,21809,5
421794,2867,4
69987,13366,2
91127,6174,4
390560,1614,4
198780,1473,5
288240,475,4
262327,7239,3
59201,16517,4
374966,7050,4
115328,837,4
439567,939,4
85264,14648,4
188798,7490,2
236436,2617,4
159402,609,5
123453,7457,4
60325,1714,5
406406,1218,4
373744,1504,5
384333,1448,4
286052,7785,4
62438,1559,4
299110,1370,5
359915,7048,2
19727,1086,4
55718,2805,1
78081,12525,5
66067,10232,5
380408,7106,4
35589,4767,3
414904,1012,5
134662,430,5
297458,10297,5
126970,1594,4
260982,7048,5
93228,609,5
184567,613,4
215477,412,4
780,1596,4
161491,1386,4
196510,5436,4
428972,12744,3
307785,6989,4
393529,6969,5
61068,19489,5
101538,1387,3
262327,1605,3
171397,1280,5
386122,6144,4
245925,14576,5
335882,13312,5
256362,8612,4
73268,7173,4
223174,7351,4
305782,968,5
118446,19532,5
48707,1714,5
15065,6008,5
52317,7968,2
275013,7461,3
270975,19492,5
385920,7047,5
27129,8120,5
108750,1525,5
403490,5235,5
8358,547,4
109252,10298,4
137445,6350,2
421330,1011,3
57501,941,4
30779,2403,3
412463,3304,3
177157,236,3
387119,6865,4
95183,4767,0
115328,1358,3
383079,21401,0
80989,6791,3
102310,5236,4
37280,6216,4
398659,7161,4
202688,6144,5
168477,943,5
433126,7000,5
259696,1555,5
191011,944,4
285512,1387,5
285512,7506,5
369661,5166,2
267485,1786,4
158742,939,5
145153,13295,4
410546,1511,1
162821,7492,3
331126,19484,3
167255,14917,4
73496,1272,4
217302,13353,5
163306,999,4
148860,6183,5
65608,18650,5
181151,2824,4
413865,939,5
69842,1526,5
441984,6410,4
115328,938,4
360228,1010,4
195915,6451,3
394202,7161,5
12979,613,5
28602,105,3
410586,1312,5
1216,11078,5
363098,586,5
218030,1457,5
1073,14841,4
305702,13228,4
324666,8000,4
22936,6691,5
359915,7166,2
350385,1007,4
368352,21711,5
196125,944,5
178953,16247,5
125449,1016,1
57543,545,4
46494,25092,2
319753,6989,3
345145,3640,4
402650,1673,5
256125,5584,5
388475,7465,4
431166,14671,5
435398,1450,4
65235,1471,4
63033,19431,5
134970,684,5
42675,671,4
371564,1603,3
265761,417,4
320854,10296,5
162129,1387,2
106392,12517,5
106392,4990,5
198401,12525,3
41794,12177,5
9003,1067,3
324695,1614,3
161189,1537,4
161082,14917,4
326945,7473,3
52887,1504,4
316210,938,3
327416,1283,5
299110,1603,3
123348,1435,4
49699,1370,5
74804,14804,5
239273,12710,5
181511,6461,5
105237,15090,3
5204,1203,4
128177,7047,1
438165,7173,4
91960,7461,3
207461,1016,4
217107,1473,5
21929,6700,4
82066,14648,3
359017,6084,3
338237,176,5
126982,17248,4
379186,821,3
170157,7208,0
131830,1386,5
106392,19489,5
295731,21452,5
412874,547,3
113339,7492,4
386340,5235,5
47701,1387,5
304341,609,5
346365,6229,5
178188,2577,4
259607,21926,4
161750,1471,3
127227,6230,4
241011,407,3
224488,943,5
130104,12923,4
70009,737,4
59958,19456,5
47729,5467,4
191011,13541,4
352239,1571,4
396591,1005,5
336265,1009,3
238748,941,5
88757,10297,4
126730,7161,3
209093,1458,5
45358,14794,3
30705,531,5
361277,13350,3
71782,6482,4
243992,6963,3
235162,14648,4
265761,14599,4
259960,19503,4
306355,968,4
21419,5803,5
56363,197,3
348004,8120,4
95415,1611,4
251293,7685,3
282533,1525,4
374599,430,4
373991,12877,5
113822,7502,5
103498,7212,4
111479,1594,1
113126,1592,3
424648,7049,4
313473,1786,4
233077,1611,5
155648,1588,3
271194,7212,0
11392,943,5
50243,1326,4
304213,1242,4
73268,1007,5
13872,16517,5
205385,6186,4
86412,1545,2
115003,1606,1
125027,7195,2
409550,16524,4
374665,6452,4
145486,1572,5
268021,16517,5
442199,1312,5
76703,1511,4
129991,12851,3
360743,1457,5
262494,1402,4
225054,6194,4
420568,13366,4
174368,1003,4
436672,1012,4
266528,6398,5
353923,1559,4
137727,6144,5
70316,1471,4
5761,6338,5
425571,939,3
438122,10298,4
58198,1347,5
112038,1233,5
395670,1614,4
312815,5770,4
409619,182,5
224943,943,5
59983,13541,4
42454,43,0
250204,13366,5
257378,412,4
343361,2867,3
227386,19503,4
109252,8101,5
38958,2824,5
46424,7348,5
6543,1605,4
13273,1448,5
435548,2057,5
285787,6522,0
373629,1010,3
426273,8000,3
216720,791,2
94711,7469,3
439567,1563,3
179001,13213,5
100111,197,4
198401,8801,3
202827,19456,5
160284,105,3
246105,6144,5
125449,66,5
380861,19503,5
272644,1088,2
23937,1386,3
172182,6361,5
62233,1217,4
89967,6183,4
100111,1601,4
82785,197,2
304341,1368,5
327608,1212,3
301400,536,4
272266,14648,5
298139,1003,3
122946,1386,5
336157,19531,4
414260,13563,5
124182,1616,3
321887,6228,4
68166,1448,3
402078,6360,4
315827,1594,4
188203,1368,5
115328,1471,0
234513,7511,5
338774,1473,4
200049,13295,4
151304,1571,5
395088,1430,4
101596,1574,5
433430,1471,2
306824,1473,5
146603,1116,3
144376,19298,4
298474,6186,5
190867,1471,5
303062,7972,4
413852,22567,4
239243,7510,5
84934,6361,3
181914,427,5
213399,13541,5
354145,7994,3
290942,7208,5
153445,7050,2
76703,7517,4
127144,12710,1
275631,1408,5
9478,7510,5
141417,446,4
355209,7135,4
258584,407,5
126982,1604,3
433459,13552,4
73640,14671,4
216641,1117,4
373991,3304,4
17771,1079,5
60325,7503,5
181511,7222,4
198401,524,4
77036,4731,3
82124,14576,2
414946,1546,5
414946,325,3
146975,1526,1
20189,586,3
191613,6085,5
95033,21164,4
71520,197,4
410070,5770,3
123453,684,4
222673,1012,5
137923,7197,4
22801,1597,5
52115,5770,5
313640,80,5
197943,8120,2
162329,6398,5
440864,307,4
435398,1574,5
202036,1435,4
414260,1597,4
73737,5238,3
104073,1210,4
475,7005,4
412920,7436,5
32665,1574,5
340732,307,3
308959,6868,4
352141,8001,4
243992,6865,4
28634,14960,4
5761,1212,5
33458,1502,5
152246,15463,3
198401,1210,4
434212,1597,4
332521,6398,5
45633,5238,5
234220,19456,4
358902,1368,4
170172,1546,5
351198,1320,1
45633,9757,5
128177,13350,2
406010,16043,2
373371,4768,4
362392,1594,4
194591,1606,3
377986,995,3
194420,51259,5
182365,1627,4
240577,6481,5
252903,6481,4
202495,7051,1
412121,6477,3
271296,1614,4
223174,8381,5
52003,1572,3
406122,2805,3
254140,1572,3
287795,1233,4
413827,14831,5
395334,126,5
230048,999,4
52115,1592,5
194056,6361,3
441739,7071,4
298474,6360,3
259607,18869,4
175359,1555,2
14,1526,5
292782,21711,4
365295,1572,2
413460,13295,1
354145,1116,4
181511,7517,3
3102,1673,5
17032,8381,0
302213,1578,4
328875,998,2
108750,6410,5
301122,19492,4
200050,939,5
270724,8000,0
99842,475,5
55554,1471,4
290942,7195,3
159859,19431,3
158956,8081,3
136365,1188,5
380746,1599,3
303981,1502,4
404223,4477,2
440955,18724,4
161491,13295,4
410955,6481,4
69220,1559,4
365109,1555,5
153928,1313,4
150656,1430,2
431329,9757,5
1894,7469,3
270724,13098,0
397374,26173,4
152632,12744,5
146146,1602,4
200018,14799,4
186161,995,5
3615,7284,5
113126,536,3
7289,7466,3
351473,7492,3
348827,1211,5
209953,19445,5
51587,6410,5
52956,4766,3
197943,7348,4
353745,4988,0
98985,1005,3
294925,12110,5
350385,7491,3
370614,1611,3
255271,524,4
1594,1502,5
385534,853,5
438483,821,4
402650,18131,4
246238,7057,4
326104,197,4
419908,737,5
59848,1280,5
355777,6805,4
437101,12744,5
328472,995,2
83902,12940,3
250943,19535,4
146352,5239,2
310971,6805,3
50072,7968,3
